date,product_name,category,brand,quantity_sold,price_per_quantity,total_price
2024-03-22,NescafeCoffee,Coffee,Nescafe,56,16.45,921.1999999999999
2024-03-17,TajMahalTea,Tea,TajMahal,99,72.6,7187.4
2024-03-17,ActIIPopcornMix,PopcornMix,ActII,58,79.14,4590.12
2024-03-13,CadburyChocolate,Chocolate,Cadbury,87,71.24,6197.879999999999
2024-03-04,SunflowerOil,Oil,Sunflower,79,97.36,7691.44
2024-03-28,PatanjaliRice,Rice,Patanjali,21,64.87,1362.27
2024-03-30,ChocosBreakfast,Breakfast,Chocos,32,73.25,2344.0
2024-03-27,ChocosBreakfast,Breakfast,Chocos,50,16.26,813.0000000000001
2024-03-27,IndiaGateRice,Rice,IndiaGate,97,42.17,4090.4900000000002
2024-03-25,BasmatiRice,Rice,Basmati,40,27.97,1118.8
2024-03-21,TataSalt,Salt,Tata,52,55.66,2894.3199999999997
2024-03-13,HoneyBaeSugar,Sugar,HoneyBae,34,15.03,511.02
2024-03-31,SurfExcelDetergent,Detergent,SurfExcel,44,51.84,2280.96
2024-03-01,NutrichoiceBiscuit,Biscuit,Nutrichoice,65,37.28,2423.2000000000003
2024-03-13,HersheyChocolate,Chocolate,Hershey,70,27.14,1899.8
2024-03-11,HersheyChocolate,Chocolate,Hershey,96,50.64,4861.4400000000005
2024-03-27,PatanjaliSalt,Salt,Patanjali,82,68.73,5635.860000000001
2024-03-30,NutrichoiceBiscuit,Biscuit,Nutrichoice,95,95.81,9101.95
2024-03-21,CountryBeanCoffee,Coffee,CountryBean,54,95.82,5174.28
2024-03-22,FortuneOil,Oil,Fortune,36,43.47,1564.92
2024-03-14,PatanjaliRice,Rice,Patanjali,18,89.77,1615.86
2024-03-28,SurfExcelDetergent,Detergent,SurfExcel,22,58.16,1279.52
2024-03-31,KellogsBreakfast,Breakfast,Kellogs,54,57.41,3100.14
2024-03-18,HoneyBaeSugar,Sugar,HoneyBae,46,25.73,1183.58
2024-03-21,TideDetergent,Detergent,Tide,80,77.31,6184.8
2024-03-14,MTRVegMasala,VegMasala,MTR,28,45.24,1266.72
2024-03-21,DelMontePasta,Pasta,DelMonte,67,22.06,1478.02
2024-03-29,KellogsBreakfast,Breakfast,Kellogs,93,32.63,3034.59
2024-03-28,WhikasCatFood,CatFood,Whikas,38,86.13,3272.9399999999996
2024-03-14,OreoBiscuit,Biscuit,Oreo,29,98.61,2859.69
2024-03-22,VedakaPasta,Pasta,Vedaka,80,99.47,7957.6
2024-03-18,TataSalt,Salt,Tata,47,28.55,1341.8500000000001
2024-03-04,NutrigrainFlour,Flour,Nutrigrain,12,20.32,243.84
2024-03-29,OreoBiscuit,Biscuit,Oreo,51,92.86,4735.86
2024-03-04,Head&ShouldersShampoo,Shampoo,Head&Shoulders,96,70.99,6815.039999999999
2024-03-10,Head&ShouldersShampoo,Shampoo,Head&Shoulders,22,77.06,1695.3200000000002
2024-03-06,KhidriDates,Dates,Khidri,98,56.28,5515.4400000000005
2024-03-13,CadburyChocolate,Chocolate,Cadbury,3,71.09,213.27
2024-03-04,MTRVegMasala,VegMasala,MTR,64,97.54,6242.56
2024-03-17,FelineFeastCatFood,CatFood,FelineFeast,76,32.65,2481.4
2024-03-02,VedakaPasta,Pasta,Vedaka,74,82.9,6134.6
2024-03-22,VedakaPasta,Pasta,Vedaka,16,36.41,582.56
2024-03-20,DoveShampoo,Shampoo,Dove,19,87.22,1657.18
2024-03-25,DelMontePasta,Pasta,DelMonte,82,11.84,970.88
2024-03-07,HoneyBaeSugar,Sugar,HoneyBae,42,62.03,2605.26
2024-03-29,LifeBuoySanitizer,Sanitizer,LifeBuoy,28,44.8,1254.3999999999999
2024-03-10,NutrichoiceBiscuit,Biscuit,Nutrichoice,10,22.33,223.29999999999998
2024-03-15,AachiVegMasala,VegMasala,Aachi,71,93.86,6664.06
2024-03-28,AachiVegMasala,VegMasala,Aachi,82,72.4,5936.8
2024-03-18,TideDetergent,Detergent,Tide,86,83.51,7181.860000000001
2024-03-12,DettolSanitizer,Sanitizer,Dettol,64,57.17,3658.88
2024-03-28,DettolSanitizer,Sanitizer,Dettol,56,78.58,4400.48
2024-03-10,KellogsBreakfast,Breakfast,Kellogs,76,60.96,4632.96
2024-03-21,FelineFeastCatFood,CatFood,FelineFeast,43,59.3,2549.9
2024-03-17,CadburyChocolate,Chocolate,Cadbury,52,13.02,677.04
2024-03-02,LittleHeartsBiscuit,Biscuit,LittleHearts,94,47.54,4468.76
2024-03-14,PurinaPawCatFood,CatFood,PurinaPaw,91,23.94,2178.54
2024-03-30,AachiVegMasala,VegMasala,Aachi,45,18.97,853.65
2024-03-21,AmulChocolate,Chocolate,Amul,81,61.73,5000.13
2024-03-20,CadburyChocolate,Chocolate,Cadbury,73,96.19,7021.87
2024-03-21,TideDetergent,Detergent,Tide,33,25.69,847.7700000000001
2024-03-13,TataSalt,Salt,Tata,22,28.98,637.5600000000001
2024-03-04,DoveShampoo,Shampoo,Dove,61,58.66,3578.2599999999998
2024-03-25,PatanjaliRice,Rice,Patanjali,4,60.41,241.64
2024-03-26,ActIIPopcornMix,PopcornMix,ActII,25,97.92,2448.0
2024-03-07,WhikasCatFood,CatFood,Whikas,12,80.79,969.48
2024-03-25,MTRVegMasala,VegMasala,MTR,61,15.65,954.65
2024-03-06,PatanjaliFlour,Flour,Patanjali,83,92.1,7644.299999999999
2024-03-25,BambinoPasta,Pasta,Bambino,64,53.24,3407.36
2024-03-18,CadburyChocolate,Chocolate,Cadbury,67,46.49,3114.83
2024-03-22,MaggieNoodles,Noodles,Maggie,9,29.52,265.68
2024-03-29,CadburyChocolate,Chocolate,Cadbury,100,30.17,3017.0
2024-03-18,KimiaDates,Dates,Kimia,47,65.51,3078.9700000000003
2024-03-17,BasmatiRice,Rice,Basmati,18,52.91,952.3799999999999
2024-03-07,CranberryWalnuts,Walnuts,Cranberry,44,21.11,928.8399999999999
2024-03-06,KhidriDates,Dates,Khidri,31,61.83,1916.73
2024-03-05,ParrysSugar,Sugar,Parrys,23,66.29,1524.67
2024-03-09,DelMontePasta,Pasta,DelMonte,22,66.58,1464.76
2024-03-15,DoveShampoo,Shampoo,Dove,62,79.99,4959.38
2024-03-14,LifeBuoySanitizer,Sanitizer,LifeBuoy,62,30.67,1901.5400000000002
2024-03-07,PopcornMix,PopcornMix,,97,90.89,8816.33
2024-03-15,MdhChickenMasala,ChickenMasala,Mdh,63,80.74,5086.62
2024-03-08,EverestChickenMasala,ChickenMasala,Everest,5,90.33,451.65
2024-03-31,EverestChickenMasala,ChickenMasala,Everest,42,11.67,490.14
2024-03-18,BambinoPasta,Pasta,Bambino,61,73.32,4472.5199999999995
2024-03-31,ParrysSugar,Sugar,Parrys,27,62.48,1686.9599999999998
2024-03-23,MindfulAlmonds,Almonds,Mindful,57,43.06,2454.42
2024-03-01,AachiVegMasala,VegMasala,Aachi,47,69.25,3254.75
2024-03-08,KnorrNoodles,Noodles,Knorr,23,24.95,573.85
2024-03-29,PopiePopcornMix,PopcornMix,Popie,34,98.46,3347.64
2024-03-28,DoveShampoo,Shampoo,Dove,33,55.13,1819.2900000000002
2024-03-17,FelineFeastCatFood,CatFood,FelineFeast,60,85.84,5150.400000000001
2024-03-25,SaffolaOil,Oil,Saffola,56,10.4,582.4
2024-03-09,KnorrNoodles,Noodles,Knorr,23,49.1,1129.3
2024-03-06,ContinentalCoffee,Coffee,Continental,32,70.52,2256.64
2024-03-21,OhmsKetchup,Ketchup,Ohms,33,82.92,2736.36
2024-03-30,OreoBiscuit,Biscuit,Oreo,38,96.51,3667.38
2024-03-21,TajMahalTea,Tea,TajMahal,54,17.46,942.84
2024-03-10,SunsilkShampoo,Shampoo,Sunsilk,62,31.59,1958.58
2024-03-24,NutrigrainFlour,Flour,Nutrigrain,88,82.22,7235.36
2024-03-12,KissanKetchup,Ketchup,Kissan,63,43.25,2724.75
2024-03-04,PatanjaliSalt,Salt,Patanjali,83,16.3,1352.9
2024-03-16,TajMahalTea,Tea,TajMahal,35,99.6,3486.0
2024-03-13,FelineFeastCatFood,CatFood,FelineFeast,72,68.98,4966.56
2024-03-05,AjwaDates,Dates,Ajwa,62,94.94,5886.28
2024-03-09,AjwaDates,Dates,Ajwa,2,76.37,152.74
2024-03-11,PatanjaliSalt,Salt,Patanjali,25,99.0,2475.0
2024-03-09,MTRVegMasala,VegMasala,MTR,73,10.72,782.5600000000001
2024-03-24,RamenNoodles,Noodles,Ramen,4,16.46,65.84
2024-03-17,SakthiVegMasala,VegMasala,Sakthi,43,89.37,3842.9100000000003
2024-03-17,DailyCrunchAlmonds,Almonds,DailyCrunch,71,52.43,3722.53
2024-03-01,SaffolaOil,Oil,Saffola,69,21.89,1510.41
2024-03-10,ChocosBreakfast,Breakfast,Chocos,43,24.31,1045.33
2024-03-06,HeinzKetchup,Ketchup,Heinz,82,78.87,6467.34
2024-03-11,SakthiVegMasala,VegMasala,Sakthi,47,48.59,2283.73
2024-03-24,VedakaPasta,Pasta,Vedaka,30,76.1,2283.0
2024-03-27,MadhurSugar,Sugar,Madhur,34,78.74,2677.16
2024-03-16,ContinentalCoffee,Coffee,Continental,22,38.81,853.82
2024-03-14,AmulChocolate,Chocolate,Amul,13,70.65,918.45
2024-03-05,BasmatiRice,Rice,Basmati,97,71.52,6937.44
2024-03-30,ContinentalCoffee,Coffee,Continental,37,19.3,714.1
2024-03-21,ParrysSugar,Sugar,Parrys,32,92.07,2946.24
2024-03-15,PatanjaliSalt,Salt,Patanjali,64,37.72,2414.08
2024-03-09,CranberryWalnuts,Walnuts,Cranberry,48,44.17,2120.16
2024-03-07,AjwaDates,Dates,Ajwa,43,75.19,3233.17
2024-03-31,DailyCrunchAlmonds,Almonds,DailyCrunch,13,31.51,409.63
2024-03-11,PatanjaliSalt,Salt,Patanjali,7,66.94,468.58
2024-03-01,KnorrNoodles,Noodles,Knorr,47,22.71,1067.3700000000001
2024-03-03,BasmatiRice,Rice,Basmati,88,73.73,6488.240000000001
2024-03-04,AachiVegMasala,VegMasala,Aachi,44,68.38,3008.72
2024-03-12,CranberryWalnuts,Walnuts,Cranberry,17,57.3,974.0999999999999
2024-03-26,TideDetergent,Detergent,Tide,94,42.07,3954.58
2024-03-04,KhidriDates,Dates,Khidri,46,93.59,4305.14
2024-03-09,LittleHeartsBiscuit,Biscuit,LittleHearts,40,47.02,1880.8000000000002
2024-03-17,BasmatiRice,Rice,Basmati,53,53.92,2857.76
2024-03-11,PopiePopcornMix,PopcornMix,Popie,79,93.46,7383.339999999999
2024-03-08,KhidriDates,Dates,Khidri,37,10.98,406.26
2024-03-17,WhikasCatFood,CatFood,Whikas,18,24.01,432.18
2024-03-07,OatsBreakfast,Breakfast,Oats,4,54.27,217.08
2024-03-21,RinDetergent,Detergent,Rin,93,13.78,1281.54
2024-03-07,ParrysSugar,Sugar,Parrys,85,59.85,5087.25
2024-03-13,LagomWalnuts,Walnuts,Lagom,83,51.9,4307.7
2024-03-15,TataSalt,Salt,Tata,77,41.81,3219.3700000000003
2024-03-17,3RosesTea,Tea,3Roses,97,88.04,8539.880000000001
2024-03-29,NutrigrainFlour,Flour,Nutrigrain,48,71.23,3419.04
2024-03-17,WhikasCatFood,CatFood,Whikas,6,15.16,90.96000000000001
2024-03-21,ContinentalCoffee,Coffee,Continental,82,21.81,1788.4199999999998
2024-03-26,BambinoPasta,Pasta,Bambino,82,53.13,4356.66
2024-03-12,CadburyChocolate,Chocolate,Cadbury,8,86.61,692.88
2024-03-26,MaggieNoodles,Noodles,Maggie,66,76.19,5028.54
2024-03-22,MindfulAlmonds,Almonds,Mindful,16,66.92,1070.72
2024-03-17,DoveShampoo,Shampoo,Dove,14,98.39,1377.46
2024-03-01,3RosesTea,Tea,3Roses,18,32.2,579.6
2024-03-08,RinDetergent,Detergent,Rin,4,32.51,130.04
2024-03-09,TideDetergent,Detergent,Tide,98,33.55,3287.8999999999996
2024-03-09,AshirvadFlour,Flour,Ashirvad,25,80.85,2021.2499999999998
2024-03-07,AshirvadFlour,Flour,Ashirvad,18,35.56,640.08
2024-03-06,PurinaPawCatFood,CatFood,PurinaPaw,82,17.29,1417.78
2024-03-22,OreoBiscuit,Biscuit,Oreo,100,35.29,3529.0
2024-03-10,LittleHeartsBiscuit,Biscuit,LittleHearts,94,99.3,9334.199999999999
2024-03-18,BambinoPasta,Pasta,Bambino,10,23.38,233.79999999999998
2024-03-11,CadburyChocolate,Chocolate,Cadbury,80,39.78,3182.4
2024-03-26,BambinoPasta,Pasta,Bambino,67,90.12,6038.04
2024-03-11,DailyCrunchAlmonds,Almonds,DailyCrunch,60,92.12,5527.200000000001
2024-03-12,PatanjaliSalt,Salt,Patanjali,48,26.01,1248.48
2024-03-26,CountryBeanCoffee,Coffee,CountryBean,85,96.34,8188.900000000001
2024-03-08,ContinentalCoffee,Coffee,Continental,84,97.39,8180.76
2024-03-13,TideDetergent,Detergent,Tide,40,22.4,896.0
2024-03-18,KellogsBreakfast,Breakfast,Kellogs,70,25.55,1788.5
2024-03-25,NescafeCoffee,Coffee,Nescafe,96,74.99,7199.039999999999
2024-03-30,BambinoPasta,Pasta,Bambino,46,85.42,3929.32
2024-03-25,Head&ShouldersShampoo,Shampoo,Head&Shoulders,69,72.08,4973.5199999999995
2024-03-18,SunflowerOil,Oil,Sunflower,13,76.73,997.49
2024-03-09,AachiVegMasala,VegMasala,Aachi,43,94.98,4084.1400000000003
2024-03-24,PopcornMix,PopcornMix,,82,78.97,6475.54
2024-03-12,OreoBiscuit,Biscuit,Oreo,88,90.04,7923.52
2024-03-27,SurfExcelDetergent,Detergent,SurfExcel,45,88.04,3961.8
2024-03-18,MaggieNoodles,Noodles,Maggie,30,51.27,1538.1000000000001
2024-03-04,CadburyChocolate,Chocolate,Cadbury,66,47.3,3121.7999999999997
2024-03-29,VedakaPasta,Pasta,Vedaka,33,58.69,1936.77
2024-03-30,Head&ShouldersShampoo,Shampoo,Head&Shoulders,15,62.9,943.5
2024-03-13,WhikasCatFood,CatFood,Whikas,91,52.73,4798.429999999999
2024-03-09,PopiePopcornMix,PopcornMix,Popie,65,67.41,4381.65
2024-03-19,KimiaDates,Dates,Kimia,32,61.28,1960.96
2024-03-11,PurinaPawCatFood,CatFood,PurinaPaw,25,42.55,1063.75
2024-03-27,DettolSanitizer,Sanitizer,Dettol,67,74.03,4960.01
2024-03-01,CadburyChocolate,Chocolate,Cadbury,45,33.51,1507.9499999999998
2024-03-03,WhikasCatFood,CatFood,Whikas,94,98.3,9240.199999999999
2024-03-13,EverestChickenMasala,ChickenMasala,Everest,18,47.58,856.4399999999999
2024-03-06,Head&ShouldersShampoo,Shampoo,Head&Shoulders,38,81.87,3111.0600000000004
2024-03-14,EasternChickenMasala,ChickenMasala,Eastern,30,44.93,1347.9
2024-03-19,TajMahalTea,Tea,TajMahal,69,72.56,5006.64
2024-03-23,AmulChocolate,Chocolate,Amul,99,43.27,4283.7300000000005
2024-03-28,KissanKetchup,Ketchup,Kissan,96,71.52,6865.92
2024-03-14,AshirvadFlour,Flour,Ashirvad,83,91.09,7560.47
2024-03-11,ParrysSugar,Sugar,Parrys,17,17.25,293.25
2024-03-12,RinDetergent,Detergent,Rin,9,79.44,714.96
2024-03-09,HersheyChocolate,Chocolate,Hershey,35,83.43,2920.05
2024-03-03,AmulChocolate,Chocolate,Amul,77,54.28,4179.56
2024-03-02,MadhurSugar,Sugar,Madhur,58,17.24,999.92
2024-03-11,CountryBeanCoffee,Coffee,CountryBean,50,29.9,1495.0
2024-03-25,BambinoPasta,Pasta,Bambino,39,42.77,1668.0300000000002
2024-03-09,AashirvadSalt,Salt,Aashirvad,48,33.84,1624.3200000000002
2024-03-15,LagomWalnuts,Walnuts,Lagom,96,25.8,2476.8
2024-03-23,AmulChocolate,Chocolate,Amul,60,41.49,2489.4
2024-03-04,CadburyChocolate,Chocolate,Cadbury,92,91.68,8434.560000000001
2024-03-17,OhmsKetchup,Ketchup,Ohms,51,47.58,2426.58
2024-03-17,OatsBreakfast,Breakfast,Oats,29,46.56,1350.24
2024-03-26,Head&ShouldersShampoo,Shampoo,Head&Shoulders,45,97.85,4403.25
2024-03-14,DailyCrunchAlmonds,Almonds,DailyCrunch,51,88.32,4504.32
2024-03-26,PopcornMix,PopcornMix,,63,13.11,825.93
2024-03-11,HeinzKetchup,Ketchup,Heinz,33,43.03,1419.99
2024-03-10,MaggieNoodles,Noodles,Maggie,82,15.08,1236.56
2024-03-11,SurfExcelDetergent,Detergent,SurfExcel,98,29.25,2866.5
2024-03-29,AachiVegMasala,VegMasala,Aachi,15,83.66,1254.8999999999999
2024-03-10,AmulChocolate,Chocolate,Amul,30,28.96,868.8000000000001
2024-03-18,PatanjaliSalt,Salt,Patanjali,50,99.34,4967.0
2024-03-14,NutrichoiceBiscuit,Biscuit,Nutrichoice,92,31.67,2913.6400000000003
2024-03-12,RinDetergent,Detergent,Rin,35,40.09,1403.15
2024-03-05,VedakaPasta,Pasta,Vedaka,51,58.4,2978.4
2024-03-07,SunsilkShampoo,Shampoo,Sunsilk,64,99.93,6395.52
2024-03-27,OatsBreakfast,Breakfast,Oats,35,44.77,1566.95
2024-03-25,DelMontePasta,Pasta,DelMonte,7,30.04,210.28
2024-03-21,IndiaGateRice,Rice,IndiaGate,78,92.29,7198.620000000001
2024-03-25,AshirvadFlour,Flour,Ashirvad,2,15.54,31.08
2024-03-07,OatsBreakfast,Breakfast,Oats,21,78.17,1641.57
2024-03-21,SunsilkShampoo,Shampoo,Sunsilk,87,65.24,5675.879999999999
2024-03-24,SunsilkShampoo,Shampoo,Sunsilk,62,89.96,5577.5199999999995
2024-03-08,PatanjaliFlour,Flour,Patanjali,46,80.57,3706.22
2024-03-03,KellogsBreakfast,Breakfast,Kellogs,51,51.04,2603.04
2024-03-20,LagomWalnuts,Walnuts,Lagom,91,29.48,2682.68
2024-03-17,BambinoPasta,Pasta,Bambino,47,15.96,750.12
2024-03-23,OatsBreakfast,Breakfast,Oats,7,73.72,516.04
2024-03-06,TataSalt,Salt,Tata,2,80.04,160.08
2024-03-03,AachiVegMasala,VegMasala,Aachi,22,96.67,2126.7400000000002
2024-03-15,RamenNoodles,Noodles,Ramen,33,96.11,3171.63
2024-03-21,OatsBreakfast,Breakfast,Oats,34,10.41,353.94
2024-03-17,SurfExcelDetergent,Detergent,SurfExcel,7,24.79,173.53
2024-03-31,PopiePopcornMix,PopcornMix,Popie,49,84.61,4145.89
2024-03-14,TideDetergent,Detergent,Tide,90,16.63,1496.6999999999998
2024-03-20,BambinoPasta,Pasta,Bambino,91,41.89,3811.9900000000002
2024-03-02,LagomWalnuts,Walnuts,Lagom,75,48.36,3627.0
2024-03-20,CadburyChocolate,Chocolate,Cadbury,10,27.62,276.2
2024-03-22,OatsBreakfast,Breakfast,Oats,35,31.28,1094.8
2024-03-15,RamenNoodles,Noodles,Ramen,54,99.48,5371.92
2024-03-04,PopiePopcornMix,PopcornMix,Popie,25,11.76,294.0
2024-03-10,PurinaPawCatFood,CatFood,PurinaPaw,43,57.13,2456.59
2024-03-13,DelMontePasta,Pasta,DelMonte,52,18.5,962.0
2024-03-12,MTRVegMasala,VegMasala,MTR,80,36.43,2914.4
2024-03-23,OreoBiscuit,Biscuit,Oreo,28,63.99,1791.72
2024-03-19,RinDetergent,Detergent,Rin,36,65.2,2347.2000000000003
2024-03-15,DoveShampoo,Shampoo,Dove,32,15.19,486.08
2024-03-03,AjwaDates,Dates,Ajwa,39,99.71,3888.6899999999996
2024-03-22,RinDetergent,Detergent,Rin,19,84.86,1612.34
2024-03-03,HamamSanitizer,Sanitizer,Hamam,65,47.07,3059.55
2024-03-26,MdhChickenMasala,ChickenMasala,Mdh,6,95.16,570.96
2024-03-01,ContinentalCoffee,Coffee,Continental,24,16.31,391.43999999999994
2024-03-07,ActIIPopcornMix,PopcornMix,ActII,74,16.04,1186.96
2024-03-04,IndiaGateRice,Rice,IndiaGate,85,89.82,7634.7
2024-03-09,CranberryWalnuts,Walnuts,Cranberry,13,67.78,881.14
2024-03-10,LiptonTea,Tea,Lipton,16,95.43,1526.88
2024-03-05,NescafeCoffee,Coffee,Nescafe,69,13.69,944.61
2024-03-14,HersheyChocolate,Chocolate,Hershey,57,24.45,1393.6499999999999
2024-03-22,SaffolaOil,Oil,Saffola,51,80.63,4112.13
2024-03-11,SunflowerOil,Oil,Sunflower,86,53.28,4582.08
2024-03-22,NescafeCoffee,Coffee,Nescafe,72,89.16,6419.5199999999995
2024-03-11,MindfulAlmonds,Almonds,Mindful,41,18.65,764.65
2024-03-26,KellogsBreakfast,Breakfast,Kellogs,26,67.11,1744.86
2024-03-31,WhikasCatFood,CatFood,Whikas,5,32.95,164.75
2024-03-11,RinDetergent,Detergent,Rin,76,73.19,5562.44
2024-03-06,SakthiVegMasala,VegMasala,Sakthi,17,35.4,601.8
2024-03-14,TideDetergent,Detergent,Tide,52,16.29,847.0799999999999
2024-03-02,MTRVegMasala,VegMasala,MTR,57,75.59,4308.63
2024-03-10,BasmatiRice,Rice,Basmati,86,16.39,1409.54
2024-03-07,PatanjaliFlour,Flour,Patanjali,67,10.9,730.3000000000001
2024-03-30,NescafeCoffee,Coffee,Nescafe,49,47.68,2336.32
2024-03-04,IndiaGateRice,Rice,IndiaGate,41,18.28,749.48
2024-03-02,ChocosBreakfast,Breakfast,Chocos,23,48.21,1108.83
2024-03-01,BambinoPasta,Pasta,Bambino,44,99.86,4393.84
2024-03-17,KissanKetchup,Ketchup,Kissan,16,38.56,616.96
2024-03-11,DelMontePasta,Pasta,DelMonte,56,73.46,4113.759999999999
2024-03-24,LittleHeartsBiscuit,Biscuit,LittleHearts,22,17.68,388.96
2024-03-17,MindfulAlmonds,Almonds,Mindful,54,33.11,1787.94
2024-03-19,BrazilNutsAlmonds,Almonds,BrazilNuts,44,80.65,3548.6000000000004
2024-03-13,AjwaDates,Dates,Ajwa,32,60.59,1938.88
2024-03-25,FarmelyWalnuts,Walnuts,Farmely,76,22.76,1729.7600000000002
2024-03-22,HeinzKetchup,Ketchup,Heinz,92,13.53,1244.76
2024-03-09,PatanjaliRice,Rice,Patanjali,47,79.1,3717.7
2024-03-24,SakthiVegMasala,VegMasala,Sakthi,75,61.62,4621.5
2024-03-28,RamenNoodles,Noodles,Ramen,60,57.05,3423.0
2024-03-03,TajMahalTea,Tea,TajMahal,43,96.99,4170.57
2024-03-10,EasternChickenMasala,ChickenMasala,Eastern,94,56.24,5286.56
2024-03-11,AjwaDates,Dates,Ajwa,95,98.35,9343.25
2024-03-30,KimiaDates,Dates,Kimia,15,65.27,979.05
2024-03-13,DailyCrunchAlmonds,Almonds,DailyCrunch,45,89.02,4005.8999999999996
2024-03-30,AmulChocolate,Chocolate,Amul,60,76.78,4606.8
2024-03-18,MTRVegMasala,VegMasala,MTR,58,45.39,2632.62
2024-03-26,SurfExcelDetergent,Detergent,SurfExcel,53,82.47,4370.91
2024-03-03,CountryBeanCoffee,Coffee,CountryBean,4,78.09,312.36
2024-03-02,KhidriDates,Dates,Khidri,49,93.06,4559.9400000000005
2024-03-07,HamamSanitizer,Sanitizer,Hamam,60,74.42,4465.2
2024-03-02,LittleHeartsBiscuit,Biscuit,LittleHearts,27,27.47,741.6899999999999
2024-03-23,SunflowerOil,Oil,Sunflower,78,36.98,2884.4399999999996
2024-03-13,BrazilNutsAlmonds,Almonds,BrazilNuts,93,77.25,7184.25
2024-03-04,NutrichoiceBiscuit,Biscuit,Nutrichoice,46,14.7,676.1999999999999
2024-03-04,HamamSanitizer,Sanitizer,Hamam,63,65.45,4123.35
2024-03-30,DelMontePasta,Pasta,DelMonte,85,28.37,2411.4500000000003
2024-03-24,TajMahalTea,Tea,TajMahal,99,85.31,8445.69
2024-03-08,LifeBuoySanitizer,Sanitizer,LifeBuoy,24,37.21,893.04
2024-03-14,NescafeCoffee,Coffee,Nescafe,55,75.84,4171.2
2024-03-08,RamenNoodles,Noodles,Ramen,86,98.23,8447.78
2024-03-01,KnorrNoodles,Noodles,Knorr,9,73.22,658.98
2024-03-27,SakthiVegMasala,VegMasala,Sakthi,100,35.41,3540.9999999999995
2024-03-08,FortuneOil,Oil,Fortune,20,43.2,864.0
2024-03-03,VedakaPasta,Pasta,Vedaka,45,38.97,1753.6499999999999
2024-03-02,TataSalt,Salt,Tata,33,44.54,1469.82
2024-03-16,MTRVegMasala,VegMasala,MTR,83,38.7,3212.1000000000004
2024-03-12,MaggieNoodles,Noodles,Maggie,43,37.04,1592.72
2024-03-07,NescafeCoffee,Coffee,Nescafe,32,98.98,3167.36
2024-03-20,3RosesTea,Tea,3Roses,34,93.23,3169.82
2024-03-16,CranberryWalnuts,Walnuts,Cranberry,49,38.29,1876.21
2024-03-18,MindfulAlmonds,Almonds,Mindful,27,55.72,1504.44
2024-03-11,PatanjaliFlour,Flour,Patanjali,98,70.68,6926.64
2024-03-28,MTRVegMasala,VegMasala,MTR,40,80.55,3222.0
2024-03-18,SakthiVegMasala,VegMasala,Sakthi,90,25.27,2274.3
2024-03-18,VedakaPasta,Pasta,Vedaka,17,29.59,503.03
2024-03-06,CountryBeanCoffee,Coffee,CountryBean,59,65.21,3847.3899999999994
2024-03-05,AshirvadFlour,Flour,Ashirvad,52,19.44,1010.8800000000001
2024-03-11,NutrichoiceBiscuit,Biscuit,Nutrichoice,63,76.63,4827.69
2024-03-09,KissanKetchup,Ketchup,Kissan,3,66.82,200.45999999999998
2024-03-18,WhikasCatFood,CatFood,Whikas,6,81.16,486.96
2024-03-26,IndiaGateRice,Rice,IndiaGate,23,21.35,491.05
2024-03-15,CountryBeanCoffee,Coffee,CountryBean,54,39.98,2158.9199999999996
2024-03-22,DoveShampoo,Shampoo,Dove,2,53.11,106.22
2024-03-24,SakthiVegMasala,VegMasala,Sakthi,57,19.19,1093.8300000000002
2024-03-12,KhidriDates,Dates,Khidri,94,45.41,4268.54
2024-03-09,LagomWalnuts,Walnuts,Lagom,92,20.94,1926.48
2024-03-10,PopiePopcornMix,PopcornMix,Popie,5,72.47,362.35
2024-03-29,KnorrNoodles,Noodles,Knorr,93,60.77,5651.610000000001
2024-03-27,HamamSanitizer,Sanitizer,Hamam,97,43.99,4267.03
2024-03-24,TajMahalTea,Tea,TajMahal,61,73.71,4496.3099999999995
2024-03-29,WhikasCatFood,CatFood,Whikas,11,67.38,741.18
2024-03-15,AachiVegMasala,VegMasala,Aachi,89,40.95,3644.55
2024-03-18,CranberryWalnuts,Walnuts,Cranberry,59,96.18,5674.620000000001
2024-03-26,LifeBuoySanitizer,Sanitizer,LifeBuoy,59,13.09,772.31
2024-03-12,3RosesTea,Tea,3Roses,73,13.25,967.25
2024-03-29,AachiVegMasala,VegMasala,Aachi,29,74.6,2163.3999999999996
2024-03-08,AashirvadSalt,Salt,Aashirvad,97,84.8,8225.6
2024-03-30,OreoBiscuit,Biscuit,Oreo,32,80.1,2563.2
2024-03-10,RinDetergent,Detergent,Rin,98,41.56,4072.88
2024-03-09,MdhChickenMasala,ChickenMasala,Mdh,54,83.27,4496.58
2024-03-20,NescafeCoffee,Coffee,Nescafe,61,36.7,2238.7000000000003
2024-03-16,AjwaDates,Dates,Ajwa,96,54.93,5273.28
2024-03-09,KnorrNoodles,Noodles,Knorr,4,33.94,135.76
2024-03-31,ChocosBreakfast,Breakfast,Chocos,55,16.53,909.1500000000001
2024-03-14,ParrysSugar,Sugar,Parrys,10,96.36,963.6
2024-03-18,KimiaDates,Dates,Kimia,75,71.78,5383.5
2024-03-18,MindfulAlmonds,Almonds,Mindful,38,37.23,1414.7399999999998
2024-03-29,PatanjaliFlour,Flour,Patanjali,85,69.64,5919.4
2024-03-05,PopiePopcornMix,PopcornMix,Popie,30,90.34,2710.2000000000003
